cas,teplota_aht,vlhkost_aht,teplota_bmp,tlak,nadm_vyska
2026-01-20 05:29:51,16.213417053222656,45.421600341796875,16.68828125,987.908739598746,1029.9
2026-01-20 05:39:51,16.227340698242188,45.708656311035156,16.7326171875,987.8257400844847,1029.8
2026-01-20 05:49:52,16.263198852539062,45.92247009277344,16.690625,987.7677408034381,1029.8
2026-01-20 05:59:52,16.275405883789062,46.181583404541016,16.73515625,987.729886722739,1029.7
2026-01-20 06:09:52,16.301727294921875,46.483421325683594,16.7623046875,987.6644933583988,1029.7
2026-01-20 06:19:53,16.256332397460938,46.62761688232422,16.7154296875,987.5717805221326,1029.6
2026-01-20 06:29:53,16.21837615966797,46.64182662963867,16.6759765625,987.6204848612194,1029.6
2026-01-20 06:39:53,16.153717041015625,46.58775329589844,16.6017578125,987.3939480732474,1029.4
2026-01-20 06:49:54,16.048622131347656,46.803855895996094,16.5005859375,987.4404915092766,1029.4
2026-01-20 06:59:54,16.004371643066406,46.71039581298828,16.47109375,987.4677380073714,1029.5
2026-01-20 07:09:55,15.926361083984375,46.743202209472656,16.3919921875,987.3466980562216,1029.3
2026-01-20 07:19:55,15.891075134277344,46.70391082763672,16.3650390625,987.3357436542167,1029.3
2026-01-20 07:29:55,15.886497497558594,46.71335220336914,16.3673828125,987.2600701576848,1029.3
2026-01-20 07:39:56,15.853118896484375,46.68416976928711,16.337890625,987.3862717970156,1029.4
2026-01-20 07:49:56,15.401458740234375,44.320011138916016,15.86640625,987.484614404619,1029.5
2026-01-20 07:59:56,15.4449462890625,48.95515441894531,15.858984375,987.3094973000883,1029.3
2026-01-20 08:09:57,15.733528137207031,49.39680099487305,16.1625,987.3458584138193,1029.3
2026-01-20 08:19:57,16.0430908203125,49.01275634765625,16.448828125,987.2962352978445,1029.3
2026-01-20 08:29:57,16.356468200683594,48.32029342651367,16.7845703125,987.2290394757665,1029.2
2026-01-20 08:39:58,16.54510498046875,47.884178161621094,16.9869140625,987.2037746687118,1029.2
2026-01-20 08:49:58,16.69445037841797,48.14891815185547,17.125,987.1517454369167,1029.1
2026-01-20 08:59:59,16.92066192626953,48.223876953125,17.32734375,987.0166679999645,1029.0
2026-01-20 09:09:59,17.03777313232422,47.672462463378906,17.4953125,987.0705660522041,1029.1
2026-01-20 09:19:59,17.259979248046875,47.06134796142578,17.705078125,987.0337866974572,1029.0
2026-01-20 09:30:00,17.471885681152344,46.49515151977539,17.8900390625,987.0694616951291,1029.1
2026-01-20 09:40:00,17.54474639892578,46.13208770751953,17.9986328125,986.928107221,1028.9
2026-01-20 09:50:00,17.607688903808594,46.15011215209961,18.0703125,986.9382029807196,1028.9
2026-01-20 10:00:01,17.70191192626953,45.826053619384766,18.156640625,986.914113201734,1028.9
2026-01-20 10:10:01,17.82360076904297,45.71657180786133,18.275,986.78295826141,1028.8
2026-01-20 10:20:01,17.905426025390625,45.52726745605469,18.3466796875,986.7906926333017,1028.8
2026-01-20 10:30:02,17.93975830078125,45.23191452026367,18.36875,986.8379045070935,1028.8
2026-01-20 10:40:02,17.961883544921875,45.08533477783203,18.4501953125,986.837408087775,1028.8
2026-01-20 10:50:03,18.004608154296875,45.07026672363281,18.437890625,986.8725045242926,1028.8
2026-01-20 11:00:03,18.03722381591797,45.03974914550781,18.484765625,986.6612150727826,1028.6
2026-01-20 11:10:03,18.094635009765625,44.740867614746094,18.544140625,986.5607045209275,1028.5
2026-01-20 11:20:04,18.138885498046875,44.77825164794922,18.593359375,986.4484457433811,1028.4
2026-01-20 11:30:04,18.173789978027344,44.54832077026367,18.63046875,986.449888578721,1028.4
2026-01-20 11:40:04,18.22032928466797,44.574546813964844,18.6970703125,986.4213014811407,1028.4
2026-01-20 11:50:05,18.243026733398438,44.48223114013672,18.701953125,986.3410799702137,1028.3
2026-01-20 12:00:05,18.376541137695312,44.373321533203125,18.840234375,986.385761010501,1028.3
2026-01-20 12:10:05,18.405532836914062,44.35291290283203,18.8353515625,986.2931606731922,1028.2
2026-01-20 12:20:06,18.533897399902344,44.33450698852539,18.9611328125,986.1840806044829,1028.1
2026-01-20 12:30:06,18.55926513671875,44.251060485839844,19.0154296875,986.0241802578795,1028.0
2026-01-20 12:40:07,18.606948852539062,44.031620025634766,19.059765625,985.9721350296225,1027.9
2026-01-20 12:50:07,18.68419647216797,44.38352584838867,19.1240234375,985.9363002309946,1027.9
2026-01-20 13:00:07,18.736839294433594,44.6629524230957,19.1931640625,986.1012363102257,1028.0
2026-01-20 13:10:08,18.818283081054688,44.938087463378906,19.2423828125,985.8377048500716,1027.8
2026-01-20 13:20:08,18.73779296875,40.6254768371582,19.1857421875,985.8533508693586,1027.8
2026-01-20 13:30:08,18.831825256347656,43.46294403076172,19.274609375,985.7652983517302,1027.7
2026-01-20 13:40:09,18.81427764892578,43.71185302734375,19.2720703125,985.4884577871893,1027.4
2026-01-20 13:50:09,18.863487243652344,43.64900588989258,19.353515625,985.3743280812728,1027.3
2026-01-20 14:00:09,19.09160614013672,43.36662292480469,19.5732421875,985.3922778574021,1027.3
2026-01-20 14:10:10,19.333648681640625,43.34306716918945,19.81015625,985.2345133966659,1027.1
2026-01-20 14:20:10,19.226455688476562,43.52617263793945,19.71875,985.1869300250831,1027.1
2026-01-20 14:30:11,19.15435791015625,43.511199951171875,19.6421875,985.0382529688073,1026.9
2026-01-20 14:40:11,19.14501190185547,43.436527252197266,19.5904296875,985.0093989866042,1026.9
2026-01-20 14:50:11,19.13623809814453,43.421077728271484,19.600390625,984.7274156218766,1026.6
2026-01-20 15:00:12,19.130516052246094,44.13328170776367,19.602734375,984.6869408014877,1026.6
2026-01-20 15:10:12,19.124984741210938,43.58339309692383,19.5658203125,984.673374343203,1026.6
2026-01-20 15:20:12,19.251441955566406,43.53218078613281,19.7015625,984.5579083369989,1026.4
2026-01-20 15:30:13,19.327735900878906,43.43233108520508,19.726171875,984.54251045201,1026.4
2026-01-20 15:40:13,19.39239501953125,43.09425354003906,19.8619140625,984.533205029619,1026.4
2026-01-20 15:50:13,19.42272186279297,43.041324615478516,19.896484375,984.655669981897,1026.5
2026-01-20 16:00:14,19.443321228027344,42.829132080078125,19.871875,984.6056445800928,1026.5
2026-01-20 16:10:14,19.473838806152344,42.55027770996094,19.9482421875,984.5220069831985,1026.4
2026-01-20 16:20:14,19.474411010742188,42.920589447021484,19.9310546875,984.341283270686,1026.2
2026-01-20 16:30:15,19.542884826660156,42.59443283081055,20.0296875,984.3518301930167,1026.2
2026-01-20 16:40:15,19.44732666015625,42.79823303222656,19.91875,984.2970111200077,1026.2
2026-01-20 16:50:16,19.361305236816406,42.97685623168945,19.82734375,984.2946448940235,1026.2
2026-01-20 17:00:16,19.295310974121094,43.16978454589844,19.73359375,984.2387744806027,1026.1
2026-01-20 17:10:16,19.2657470703125,43.26333999633789,19.7310546875,984.190272268132,1026.1
2026-01-20 17:20:17,19.263076782226562,43.6589241027832,19.711328125,984.0679158191004,1025.9
2026-01-20 17:30:17,19.34814453125,43.88723373413086,19.8001953125,984.1036773665725,1026.0
2026-01-20 17:40:17,19.32544708251953,42.93994903564453,19.7458984375,983.9892144404902,1025.8
2026-01-20 17:50:18,19.388389587402344,43.35212707519531,19.8421875,983.7531272079442,1025.6
2026-01-20 18:00:18,19.439697265625,43.448638916015625,19.859375,983.6088309795513,1025.4
2026-01-20 18:10:18,19.464111328125,43.59588623046875,19.9064453125,983.6483756331315,1025.5
2026-01-20 18:20:19,19.491195678710938,43.72854232788086,19.9458984375,983.6541636737188,1025.5
2026-01-20 18:30:19,19.5281982421875,43.77164840698242,19.9779296875,983.5113968670719,1025.3
2026-01-20 18:40:20,19.522857666015625,43.735694885253906,19.9458984375,983.49280199518,1025.3
2026-01-20 18:50:20,19.50244903564453,43.560123443603516,19.9705078125,983.602531721436,1025.4
2026-01-20 19:00:20,19.501495361328125,43.44615936279297,19.9482421875,983.5413028999526,1025.4
2026-01-20 19:10:21,19.48261260986328,43.456077575683594,19.9013671875,983.5049296291817,1025.3
2026-01-20 19:20:21,19.312477111816406,42.27724075317383,19.8150390625,983.4992109346957,1025.3
2026-01-20 19:30:21,19.30522918701172,42.97447204589844,19.755859375,983.5177899360044,1025.4
2026-01-20 19:40:22,19.417762756347656,42.81120300292969,19.879296875,983.3583585969584,1025.2
2026-01-20 19:50:22,19.43683624267578,42.694664001464844,19.85703125,983.3253684991906,1025.2
2026-01-20 20:00:22,19.464874267578125,42.540550231933594,19.928515625,983.1319009004168,1024.9
2026-01-20 20:10:23,19.47612762451172,42.50936508178711,19.9236328125,983.1825986567919,1025.0
2026-01-20 20:20:23,19.38934326171875,42.902183532714844,19.8544921875,983.06126577802,1024.9
2026-01-20 20:30:24,19.286537170410156,43.11256408691406,19.7484375,982.9652825301335,1024.8
2026-01-20 20:40:24,19.19078826904297,43.21556091308594,19.649609375,982.863182016096,1024.7
2026-01-20 20:50:24,19.188880920410156,42.90761947631836,19.625,982.7631784348353,1024.6
2026-01-20 21:00:25,19.168472290039062,42.861270904541016,19.6052734375,982.6084180629041,1024.4
2026-01-20 21:10:25,19.144439697265625,43.12238693237305,19.59296875,982.5441201389201,1024.3
2026-01-20 21:20:25,19.12364959716797,43.49689483642578,19.5681640625,982.6222576312116,1024.4
2026-01-20 21:30:26,19.130897521972656,43.795108795166016,19.61015625,982.4637725352857,1024.3
2026-01-20 21:40:26,19.138717651367188,44.01865005493164,19.570703125,982.3179506073217,1024.1
2026-01-20 21:50:26,19.120025634765625,44.12431716918945,19.56328125,982.3477276971634,1024.1
2026-01-20 22:00:27,16.049575805664062,28.463363647460938,16.5994140625,982.3621796964231,1024.1
2026-01-20 22:10:27,16.33739471435547,34.8393440246582,16.806640625,982.0856102139016,1023.9
2026-01-20 22:20:28,16.846466064453125,37.72993087768555,17.3150390625,982.0504510018441,1023.8
2026-01-20 22:30:28,17.130279541015625,38.96017074584961,17.5939453125,981.8306018939132,1023.6
2026-01-20 22:40:28,17.340660095214844,39.769935607910156,17.798828125,981.6558682330543,1023.4
2026-01-20 22:50:29,17.451095581054688,40.38705825805664,17.909765625,981.5619686645551,1023.3
2026-01-20 23:00:29,17.546653747558594,40.79475402832031,18.001171875,981.4683765910046,1023.2
2026-01-20 23:10:29,17.599868774414062,41.26129150390625,18.0283203125,981.3946410094687,1023.1
2026-01-20 23:20:30,17.621803283691406,41.63684844970703,18.109765625,981.3007805569425,1023.0
2026-01-20 23:30:30,17.667770385742188,41.95852279663086,18.126953125,981.2236606764947,1023.0
2026-01-20 23:40:30,17.68951416015625,42.322349548339844,18.126953125,981.1967027788851,1022.9
2026-01-20 23:50:31,17.6910400390625,42.625999450683594,18.1541015625,981.1115797041089,1022.8
2026-01-21 00:00:31,17.676925659179688,42.819881439208984,18.141796875,981.044095921216,1022.8
2026-01-21 00:10:32,17.661094665527344,43.108463287353516,18.16640625,980.9465636152473,1022.7
2026-01-21 00:20:32,17.66338348388672,43.31846237182617,18.1392578125,980.7931761833729,1022.5
2026-01-21 00:30:32,17.642593383789062,43.51701736450195,18.1171875,980.6645262098489,1022.4
2026-01-21 00:40:33,17.613601684570312,43.64767074584961,18.0431640625,980.5409696262168,1022.2
2026-01-21 00:50:33,17.599868774414062,43.874168395996094,18.0380859375,980.3188879587401,1022.0
2026-01-21 01:00:33,17.55237579345703,43.943214416503906,18.0431640625,980.2715472164252,1022.0
2026-01-21 01:10:34,17.525672912597656,44.146156311035156,18.0109375,980.1817128011118,1021.9
2026-01-21 01:20:34,17.52033233642578,44.2448616027832,17.96171875,980.0979474150589,1021.8
2026-01-21 01:30:34,17.480087280273438,44.38962936401367,17.9345703125,979.9824547213991,1021.7
2026-01-21 01:40:35,17.455101013183594,44.50836181640625,17.909765625,979.7918143227441,1021.5
2026-01-21 01:50:35,17.406845092773438,44.62242126464844,17.848046875,979.7453181951596,1021.4
2026-01-21 02:00:35,17.390060424804688,44.72665786743164,17.85546875,979.5839491376029,1021.2
2026-01-21 02:10:36,17.35057830810547,44.84262466430664,17.801171875,979.5403100836644,1021.2
2026-01-21 02:20:36,17.336082458496094,44.99406814575195,17.7666015625,979.5814509443678,1021.2
2026-01-21 02:30:37,17.285919189453125,45.13521194458008,17.739453125,979.4457192839228,1021.1
2026-01-21 02:40:37,17.26245880126953,45.34034729003906,17.7419921875,979.3612194766137,1021.0
2026-01-21 02:50:37,17.193222045898438,45.998382568359375,17.66796875,979.2955371145224,1020.9
2026-01-21 03:00:38,17.21668243408203,45.55387496948242,17.6580078125,979.1261150893007,1020.8
2026-01-21 03:10:38,17.14153289794922,45.57018280029297,17.630859375,978.9429413384697,1020.6
2026-01-21 03:20:38,17.141151428222656,45.623207092285156,17.6087890625,978.8625142165114,1020.5
2026-01-21 03:30:39,17.099571228027344,45.62816619873047,17.5693359375,978.774899473639,1020.4
2026-01-21 03:40:39,17.0654296875,45.6329345703125,17.5099609375,978.8441558947436,1020.5
2026-01-21 03:50:39,17.01831817626953,45.64046859741211,17.490234375,978.7442922945454,1020.4
2026-01-21 04:00:40,16.977310180664062,45.72868347167969,17.473046875,978.6682607945212,1020.3
2026-01-21 04:10:40,16.965484619140625,45.809268951416016,17.4162109375,978.5567547676666,1020.2
2026-01-21 04:20:41,16.922378540039062,45.887088775634766,17.3890625,978.4515032066917,1020.1
2026-01-21 04:30:41,16.886329650878906,45.9162712097168,17.3447265625,978.4015120312388,1020.0
2026-01-21 04:40:41,16.844749450683594,46.00210189819336,17.3298828125,978.2868952618068,1019.9
2026-01-21 04:50:42,16.817474365234375,46.043968200683594,17.302734375,978.2152081965169,1019.8
2026-01-21 05:00:42,16.788482666015625,46.19283676147461,17.2853515625,978.0540064714319,1019.7
2026-01-21 05:10:42,16.753578186035156,46.32863998413086,17.223828125,978.0122050488831,1019.6
2026-01-21 05:20:43,16.744613647460938,46.49686813354492,17.223828125,977.9255762362806,1019.5
2026-01-21 05:30:43,16.680908203125,46.85773849487305,17.1744140625,977.951395829532,1019.5
2026-01-21 05:40:43,16.709327697753906,46.03166580200195,17.1744140625,977.7362166731347,1019.3
2026-01-21 05:50:44,16.690826416015625,45.84217071533203,17.1498046875,977.6600554107558,1019.2
2026-01-21 06:00:44,16.576766967773438,45.76539993286133,17.0609375,977.497304542538,1019.1
2026-01-21 06:10:45,16.583633422851562,45.716094970703125,17.0609375,977.4907320437482,1019.1
2026-01-21 06:20:45,16.51439666748047,45.580291748046875,16.9744140625,977.3887525623499,1019.0
2026-01-21 06:30:45,16.424179077148438,45.55797576904297,16.9251953125,977.280291473387,1018.8
2026-01-21 06:40:46,16.4093017578125,45.46823501586914,16.8783203125,977.3086330651527,1018.9
2026-01-21 06:50:46,16.154861450195312,47.46685028076172,16.62890625,977.2588353229248,1018.8
2026-01-21 07:00:46,16.350936889648438,47.027015686035156,16.8314453125,977.0727040321349,1018.6
2026-01-21 07:10:47,16.388893127441406,46.17424011230469,16.8708984375,977.2467004578249,1018.8
2026-01-21 07:20:47,16.39251708984375,45.9904670715332,16.838671875,977.1369733434638,1018.7
2026-01-21 07:30:47,16.330909729003906,45.8338737487793,16.796875,977.0685484646019,1018.6
2026-01-21 07:40:48,16.272735595703125,45.74460983276367,16.7474609375,977.1005946693348,1018.7
2026-01-21 07:50:48,16.226577758789062,45.60890197753906,16.6857421875,977.1011099289624,1018.7
2026-01-21 08:00:49,16.134071350097656,45.54252624511719,16.65859375,977.0544911120559,1018.6
2026-01-21 08:10:49,16.120147705078125,45.44696807861328,16.6142578125,976.9328244950862,1018.5
2026-01-21 08:20:49,16.055870056152344,45.35226821899414,16.542578125,976.8246648460677,1018.4
2026-01-21 08:30:50,16.01428985595703,45.327186584472656,16.4982421875,976.920550527313,1018.5
2026-01-21 08:40:50,15.955352783203125,45.294857025146484,16.433984375,976.6696379792942,1018.2
2026-01-21 08:50:50,15.955924987792969,45.24240493774414,16.4119140625,976.5229545011363,1018.1
2026-01-21 09:00:51,15.877151489257812,45.1685905456543,16.3353515625,976.5437533452792,1018.1
2026-01-21 09:10:51,15.835952758789062,45.162391662597656,16.30078125,976.3778622426493,1017.9
2026-01-21 09:20:51,15.828323364257812,45.08848190307617,16.31796875,976.2512773984943,1017.8
2026-01-21 09:30:52,15.785598754882812,45.000457763671875,16.2736328125,976.0476066677609,1017.6
2026-01-21 09:40:52,15.751838684082031,44.935035705566406,16.231640625,975.8995298188837,1017.4
2026-01-21 09:50:53,15.718269348144531,44.934844970703125,16.20703125,976.0628492832802,1017.6
2026-01-21 10:00:53,15.689849853515625,44.90461349487305,16.1650390625,975.9665444675592,1017.5
2026-01-21 10:10:53,15.623283386230469,44.84109878540039,16.1650390625,975.9680453502035,1017.5
2026-01-21 10:20:54,15.622329711914062,44.9122428894043,16.06640625,975.8814240469205,1017.4
2026-01-21 10:30:54,15.582084655761719,44.82612609863281,16.0466796875,975.7163175766656,1017.2
2026-01-21 10:40:54,15.561294555664062,44.828224182128906,16.0169921875,975.5948637762314,1017.1
2026-01-21 10:50:55,15.516853332519531,44.78006362915039,15.9947265625,975.4860007328055,1017.0
2026-01-21 11:00:55,15.495491027832031,44.72637176513672,15.982421875,975.3712803584781,1016.9
2026-01-21 11:10:55,15.430068969726562,44.77682113647461,15.9306640625,975.0912088294532,1016.6
2026-01-21 11:20:56,15.435409545898438,44.75822448730469,15.928125,974.9396481737026,1016.4
2026-01-21 11:30:56,15.394783020019531,44.70529556274414,15.8787109375,974.8427580118768,1016.3
2026-01-21 11:40:56,15.391921997070312,44.6476936340332,15.8466796875,974.6516095306677,1016.1
2026-01-21 11:50:57,15.358161926269531,44.652748107910156,15.8369140625,974.4779976887304,1015.9
2026-01-21 12:00:57,15.334510803222656,44.69118118286133,15.8169921875,974.2570663634203,1015.7
2026-01-21 12:10:58,15.317344665527344,44.6690559387207,15.8072265625,974.02091031055,1015.5
2026-01-21 12:20:58,15.319633483886719,44.6375846862793,15.8220703125,973.8960084618423,1015.3
2026-01-21 12:30:58,15.314102172851562,44.57197189331055,15.8220703125,973.7217476105081,1015.1
2026-01-21 12:40:59,15.29693603515625,44.58131790161133,15.77265625,973.536912594532,1014.9
2026-01-21 12:50:59,15.290260314941406,44.564247131347656,15.80234375,973.3681273601977,1014.8
2026-01-21 13:00:59,15.312385559082031,44.47126388549805,15.7751953125,973.2008516435931,1014.6
2026-01-21 13:11:00,15.295982360839844,44.50550079345703,15.7923828125,973.0015656346752,1014.4
2026-01-21 13:21:00,15.293312072753906,44.49014663696289,15.7775390625,972.8167659001472,1014.2
2026-01-21 13:31:00,15.315628051757812,44.506072998046875,15.7875,972.6104430763432,1014.0
2026-01-21 13:41:01,15.300178527832031,44.50788497924805,15.7998046875,972.5022705930734,1013.9
2026-01-21 13:51:01,15.340423583984375,44.547367095947266,15.8294921875,972.2743303559615,1013.6
2026-01-21 14:01:02,15.723609924316406,43.93796920776367,16.209375,972.1275157265487,1013.5
2026-01-21 14:11:02,15.808296203613281,43.65034103393555,16.3353515625,972.0760784528173,1013.4
2026-01-21 14:21:02,15.76995849609375,43.78490447998047,16.2365234375,971.9569938829359,1013.3
2026-01-21 14:31:03,15.612030029296875,43.90382766723633,16.08359375,971.7028528074949,1013.0
2026-01-21 14:41:03,15.526390075683594,44.05040740966797,16.0021484375,971.8239152037224,1013.2
2026-01-21 14:51:03,15.487480163574219,44.16666030883789,16.0046875,971.7521546401372,1013.1
2026-01-21 15:01:04,15.414619445800781,44.1685676574707,15.9158203125,971.5579913846235,1012.9
2026-01-21 15:11:04,15.399551391601562,44.24276351928711,15.888671875,971.448147697275,1012.8
2026-01-21 15:21:04,15.412330627441406,44.26164627075195,15.8689453125,971.3428260908436,1012.7
2026-01-21 15:31:05,15.380096435546875,44.22006607055664,15.8466796875,971.306724001601,1012.6
2026-01-21 15:41:05,15.311050415039062,44.181060791015625,15.794921875,971.05829230052,1012.4
2026-01-21 15:51:06,15.231704711914062,44.17228698730469,15.7232421875,971.073675039001,1012.4
2026-01-21 16:01:06,15.186882019042969,44.169044494628906,15.6763671875,971.048469759882,1012.4
2026-01-21 16:11:06,15.137672424316406,44.13948059082031,15.6294921875,970.9356577172227,1012.2
2026-01-21 16:21:07,15.058517456054688,44.078636169433594,15.5505859375,971.1316008824305,1012.4
2026-01-21 16:31:07,15.029525756835938,44.02484893798828,15.530859375,971.0544467322221,1012.4
2026-01-21 16:41:07,14.986610412597656,43.93472671508789,15.4962890625,970.9225391219193,1012.2
2026-01-21 16:51:08,14.910125732421875,43.883514404296875,15.4025390625,970.9945568098464,1012.3
2026-01-21 17:01:08,14.879798889160156,43.87664794921875,15.3876953125,970.885257653032,1012.2
2026-01-21 17:11:08,14.841270446777344,43.76659393310547,15.3359375,970.8735208027734,1012.2
2026-01-21 17:21:09,14.806938171386719,43.74666213989258,15.283984375,970.8077956212386,1012.1
2026-01-21 17:31:09,14.755821228027344,43.65711212158203,15.2568359375,970.7585675205034,1012.0
2026-01-21 17:41:10,14.689254760742188,43.70851516723633,15.2099609375,970.5987254559991,1011.9
2026-01-21 17:51:10,14.662933349609375,43.62001419067383,15.165625,970.498259111461,1011.8
2026-01-21 18:01:10,14.644432067871094,43.54438781738281,15.15078125,970.4447702336993,1011.7
2026-01-21 18:11:11,14.612770080566406,43.48316192626953,15.10390625,970.4070456062055,1011.7
2026-01-21 18:21:11,14.551162719726562,43.482112884521484,15.0619140625,970.2760630674186,1011.5
2026-01-21 18:31:11,14.5294189453125,43.4107780456543,15.0396484375,969.9878393962208,1011.2
2026-01-21 18:41:12,14.502334594726562,43.372440338134766,15.0052734375,969.8218051348241,1011.1
2026-01-21 18:51:12,14.445686340332031,43.352317810058594,14.9509765625,969.796392413838,1011.0
2026-01-21 19:01:12,14.40582275390625,43.23530197143555,14.9015625,969.671724070677,1010.9
2026-01-21 19:11:13,14.366912841796875,43.26057434082031,14.8595703125,969.6767405892648,1010.9
2026-01-21 19:21:13,14.357376098632812,43.12410354614258,14.862109375,969.5800771659275,1010.8
2026-01-21 19:31:13,14.324378967285156,43.12782287597656,14.8126953125,969.2895526324239,1010.5
2026-01-21 19:41:14,14.283180236816406,43.07403564453125,14.778125,969.3180871141634,1010.5
2026-01-21 19:51:14,14.271354675292969,43.007564544677734,14.7755859375,969.3597893901501,1010.6
2026-01-21 20:01:15,14.236259460449219,42.89140701293945,14.74609375,969.2679142879734,1010.5
2026-01-21 20:11:15,14.192771911621094,42.822837829589844,14.7212890625,969.1898482837162,1010.4
2026-01-21 20:21:15,14.16015625,42.87576675415039,14.6400390625,969.0263100213256,1010.2
2026-01-21 20:31:16,14.057350158691406,42.80242919921875,14.57578125,968.9561784658408,1010.2
2026-01-21 20:41:16,14.109420776367188,42.763423919677734,14.5732421875,968.6688864829816,1009.9
2026-01-21 20:51:16,14.061546325683594,42.630672454833984,14.5609375,968.636127143206,1009.8
2026-01-21 21:01:17,14.029884338378906,42.688751220703125,14.5091796875,968.4566447744796,1009.6
2026-01-21 21:11:17,13.965225219726562,42.61293411254883,14.504296875,968.3282168281131,1009.5
2026-01-21 21:21:17,13.933944702148438,42.568302154541016,14.4228515625,968.3874516535936,1009.6
2026-01-21 21:31:18,13.909912109375,42.47941970825195,14.4103515625,968.1255296266103,1009.3
2026-01-21 21:41:18,13.841056823730469,42.52767562866211,14.3537109375,967.9542012204225,1009.1
2026-01-21 21:51:19,13.831710815429688,42.448997497558594,14.366015625,968.1807656343174,1009.4
2026-01-21 22:01:19,13.794898986816406,42.45166778564453,14.29453125,968.055722648547,1009.2
2026-01-21 22:11:19,13.750076293945312,42.5084114074707,14.225390625,968.0382899421071,1009.2
2026-01-21 22:21:20,13.651084899902344,42.50144958496094,14.1365234375,967.9277495650646,1009.1
2026-01-21 22:31:20,13.624763488769531,42.49982833862305,14.1216796875,967.8303705904082,1009.0
2026-01-21 22:41:20,13.639259338378906,42.47465133666992,14.1119140625,967.6477876879587,1008.8
2026-01-21 22:51:21,13.559722900390625,42.46997833251953,14.0599609375,967.5735295250939,1008.7
2026-01-21 23:01:21,13.540267944335938,42.51832962036133,14.0427734375,967.4405826721284,1008.6
2026-01-21 23:11:21,13.539695739746094,42.33264923095703,14.0279296875,967.359893796374,1008.5
2026-01-21 23:21:22,13.480377197265625,42.38700866699219,13.9958984375,967.278915432442,1008.4
2026-01-21 23:31:22,13.435745239257812,42.34189987182617,13.90703125,967.1528477871368,1008.3
2026-01-21 23:41:23,13.41400146484375,42.292022705078125,13.9490234375,967.0867090986555,1008.2
2026-01-21 23:51:23,13.322830200195312,42.432403564453125,13.83046875,966.8811987350633,1008.0
2026-01-22 00:01:23,13.27362060546875,42.53673553466797,13.76875,966.771310169932,1007.9
2026-01-22 00:11:24,13.274955749511719,42.305660247802734,13.8330078125,966.6326960544935,1007.7
2026-01-22 00:21:24,13.247871398925781,42.43507385253906,13.73671875,966.5954010987501,1007.7
2026-01-22 00:31:24,13.239669799804688,42.272186279296875,13.71953125,966.5561129076912,1007.7
2026-01-22 00:41:25,13.137435913085938,42.471885681152344,13.618359375,966.4370479714787,1007.5
2026-01-22 00:51:25,13.099861145019531,42.38100051879883,13.59609375,966.346966712471,1007.4
2026-01-22 01:01:25,13.113975524902344,42.353248596191406,13.618359375,966.2609805545031,1007.4
2026-01-22 01:11:26,13.085365295410156,42.25502014160156,13.603515625,966.2161145505554,1007.3
2026-01-22 01:21:26,12.959098815917969,42.42067337036133,13.4703125,965.9992311461297,1007.1
2026-01-22 01:31:26,13.00201416015625,42.23928451538086,13.4974609375,965.8720569023219,1007.0
2026-01-22 01:41:27,12.957763671875,42.32912063598633,13.4603515625,965.6628166684629,1006.7
2026-01-22 01:51:27,12.955474853515625,42.26961135864258,13.433203125,965.5593415137681,1006.6
2026-01-22 02:01:28,12.893486022949219,42.22850799560547,13.39375,965.4910017710173,1006.6
2026-01-22 02:11:28,12.85400390625,42.261600494384766,13.3591796875,965.3022460294943,1006.4
2026-01-22 02:21:28,12.831497192382812,42.17262268066406,13.3294921875,965.2403087478145,1006.3
2026-01-22 02:31:29,12.812042236328125,42.165470123291016,13.31484375,965.1503776228507,1006.2
2026-01-22 02:41:29,12.77618408203125,42.1055793762207,13.2703125,965.093601376485,1006.1
2026-01-22 02:51:29,12.730026245117188,42.1299934387207,13.230859375,965.1155885292034,1006.2
2026-01-22 03:01:30,12.688446044921875,42.17700958251953,13.1962890625,964.9930067193201,1006.0
2026-01-22 03:11:30,12.653732299804688,42.14963912963867,13.151953125,964.8782970839619,1005.9
2026-01-22 03:21:30,12.684822082519531,41.94164276123047,13.183984375,964.7523670855466,1005.8
2026-01-22 03:31:31,12.554931640625,42.13981628417969,13.1,964.6524962985678,1005.7
2026-01-22 03:41:31,12.566757202148438,42.082977294921875,13.09765625,964.6374638910715,1005.7
2026-01-22 03:51:32,12.590599060058594,41.93544387817383,13.0779296875,964.6022393610635,1005.6
2026-01-22 04:01:32,12.543106079101562,42.009544372558594,13.0654296875,964.4887499170393,1005.5
2026-01-22 04:11:32,12.493515014648438,42.02775955200195,12.998828125,964.5211958268711,1005.5
2026-01-22 04:21:33,12.447166442871094,42.05350875854492,12.97421875,964.3327569421859,1005.4
2026-01-22 04:31:33,12.477493286132812,41.893672943115234,12.949609375,964.2888685469042,1005.3
2026-01-22 04:41:33,12.402534484863281,41.909217834472656,12.937109375,964.2827830739275,1005.3
2026-01-22 04:51:34,12.390708923339844,41.89720153808594,12.9396484375,964.2207893769659,1005.2
2026-01-22 05:01:34,12.344169616699219,41.84255599975586,12.85078125,964.2478473537017,1005.3
2026-01-22 05:11:34,12.31689453125,41.88508987426758,12.8705078125,964.1651403097934,1005.2
2026-01-22 05:21:35,12.300682067871094,41.73851013183594,12.81875,964.0314953671071,1005.0
2026-01-22 05:31:35,12.264823913574219,41.75605773925781,12.81875,963.9832242322793,1005.0
